fare_id,origin_id,destination_id,Price,currency_type,origin_station,destination_station
2087,GLEN,MONT,2.15,USD,Glen Park,Montgomery Street
2088,GLEN,POWL,2.15,USD,Glen Park,Powell Street
2089,GLEN,CIVC,2.15,USD,Glen Park,Civic Center
2090,GLEN,16TH,2.15,USD,Glen Park,16th Street Mission
2091,GLEN,24TH,2.15,USD,Glen Park,24th Street Mission
2092,GLEN,GLEN,6.4,USD,Glen Park,Glen Park
2093,GLEN,BALB,2.15,USD,Glen Park,Balboa Park
2094,GLEN,DALY,3.4,USD,Glen Park,Daly City
2095,GLEN,OAKL,11.7,USD,Glen Park,Oakland City Center/12th St
2096,GLEN,WARM,7.65,USD,Glen Park,Warm Springs/South Fremont
2097,GLEN,MLPT,8.45,USD,Glen Park,Milpitas
2098,GLEN,BERY,8.75,USD,Glen Park,Berryessa/North San Jose
2099,GLEN,PCTR,7.8,USD,Glen Park,Pittsburg Center
2100,GLEN,ANTC,8.5,USD,Glen Park,Antioch
2101,BALB,SSAN,3.6,USD,Balboa Park,South San Francisco
2102,BALB,SBRN,4.05,USD,Balboa Park,San Bruno
2103,BALB,SFIA,9.4,USD,Balboa Park,San Francisco International Airport
2104,BALB,MLBR,4.65,USD,Balboa Park,Millbrae
2105,BALB,WDUB,7.05,USD,Balboa Park,West Dublin/Pleasanton
2106,BALB,RICH,5.6,USD,Balboa Park,Richmond
2107,BALB,DELN,5.35,USD,Balboa Park,Del Norte
2108,BALB,PLZA,5.2,USD,Balboa Park,El Cerrito Plaza
2109,BALB,NBRK,4.95,USD,Balboa Park,North Berkeley
2110,BALB,DBRK,4.9,USD,Balboa Park,Downtown Berkeley
2111,BALB,ASHB,4.8,USD,Balboa Park,Ashby
2112,BALB,MCAR,4.65,USD,Balboa Park,MacArthur
2113,BALB,19TH,4.55,USD,Balboa Park,19th Street Oakland
2114,BALB,12TH,4.55,USD,Balboa Park,12th Street Oakland
2115,BALB,LAKE,4.55,USD,Balboa Park,Lake Merritt
2116,BALB,FTVL,4.85,USD,Balboa Park,Fruitvale
2117,BALB,COLS,5.1,USD,Balboa Park,Coliseum
2118,BALB,SANL,5.45,USD,Balboa Park,San Leandro
2119,BALB,BAYF,5.7,USD,Balboa Park,Bay Fair
2120,BALB,HAYW,6,USD,Balboa Park,Hayward
2121,BALB,SHAY,6.3,USD,Balboa Park,South Hayward
2122,BALB,UCTY,6.85,USD,Balboa Park,Union City
2123,BALB,FRMT,7.25,USD,Balboa Park,Fremont
2124,BALB,CAST,6,USD,Balboa Park,Castro Valley
2125,BALB,DUBL,7.2,USD,Balboa Park,Dublin/Pleasanton
2126,BALB,PITT,7.7,USD,Balboa Park,Pittsburg/Bay Point
2127,BALB,NCON,7.1,USD,Balboa Park,North Concord/Martinez
2128,BALB,COLM,3.6,USD,Balboa Park,Colma
2129,BALB,CONC,6.9,USD,Balboa Park,Concord
2130,BALB,PHIL,6.4,USD,Balboa Park,Pleasant Hill
2131,BALB,WCRK,6.25,USD,Balboa Park,Walnut Creek
2132,BALB,LAFY,5.85,USD,Balboa Park,Lafayette
2133,BALB,ORIN,5.45,USD,Balboa Park,Orinda
2134,BALB,ROCK,4.8,USD,Balboa Park,Rockridge
2135,BALB,WOAK,4.4,USD,Balboa Park,West Oakland
2136,BALB,EMBR,2.15,USD,Balboa Park,Embarcadero
2137,BALB,MONT,2.15,USD,Balboa Park,Montgomery Street
2138,BALB,POWL,2.15,USD,Balboa Park,Powell Street
2139,BALB,CIVC,2.15,USD,Balboa Park,Civic Center
2140,BALB,16TH,2.15,USD,Balboa Park,16th Street Mission
2141,BALB,24TH,2.15,USD,Balboa Park,24th Street Mission
2142,BALB,GLEN,2.15,USD,Balboa Park,Glen Park
2143,BALB,BALB,6.4,USD,Balboa Park,Balboa Park
2144,BALB,DALY,3.4,USD,Balboa Park,Daly City
2145,BALB,OAKL,11.8,USD,Balboa Park,Oakland City Center/12th St
2146,BALB,WARM,7.7,USD,Balboa Park,Warm Springs/South Fremont
2147,BALB,MLPT,8.5,USD,Balboa Park,Milpitas
2148,BALB,BERY,8.8,USD,Balboa Park,Berryessa/North San Jose
2149,BALB,PCTR,7.85,USD,Balboa Park,Pittsburg Center
2150,BALB,ANTC,8.55,USD,Balboa Park,Antioch
2151,DALY,SSAN,3.6,USD,Daly City,South San Francisco
2152,DALY,SBRN,3.6,USD,Daly City,San Bruno
2153,DALY,SFIA,9.15,USD,Daly City,San Francisco International Airport
2154,DALY,MLBR,4.4,USD,Daly City,Millbrae
2155,DALY,WDUB,7.2,USD,Daly City,West Dublin/Pleasanton
2156,DALY,RICH,5.75,USD,Daly City,Richmond
2157,DALY,DELN,5.5,USD,Daly City,Del Norte
2158,DALY,PLZA,5.3,USD,Daly City,El Cerrito Plaza
2159,DALY,NBRK,5.1,USD,Daly City,North Berkeley
2160,DALY,DBRK,5.05,USD,Daly City,Downtown Berkeley
2161,DALY,ASHB,4.95,USD,Daly City,Ashby
2162,DALY,MCAR,4.8,USD,Daly City,MacArthur
2163,DALY,19TH,4.7,USD,Daly City,19th Street Oakland
2164,DALY,12TH,4.7,USD,Daly City,12th Street Oakland
2165,DALY,LAKE,4.7,USD,Daly City,Lake Merritt
2166,DALY,FTVL,5,USD,Daly City,Fruitvale
2167,DALY,COLS,5.25,USD,Daly City,Coliseum
2168,DALY,SANL,5.55,USD,Daly City,San Leandro
2169,DALY,BAYF,5.8,USD,Daly City,Bay Fair
2170,DALY,HAYW,6.15,USD,Daly City,Hayward
2171,DALY,SHAY,6.45,USD,Daly City,South Hayward
2172,DALY,UCTY,7,USD,Daly City,Union City
2173,DALY,FRMT,7.4,USD,Daly City,Fremont
2174,DALY,CAST,6.15,USD,Daly City,Castro Valley
2175,DALY,DUBL,7.35,USD,Daly City,Dublin/Pleasanton
2176,DALY,PITT,7.8,USD,Daly City,Pittsburg/Bay Point
2177,DALY,NCON,7.25,USD,Daly City,North Concord/Martinez
2178,DALY,COLM,3.6,USD,Daly City,Colma
2179,DALY,CONC,7,USD,Daly City,Concord
2180,DALY,PHIL,6.55,USD,Daly City,Pleasant Hill
2181,DALY,WCRK,6.4,USD,Daly City,Walnut Creek
2182,DALY,LAFY,6,USD,Daly City,Lafayette
2183,DALY,ORIN,5.6,USD,Daly City,Orinda
2184,DALY,ROCK,4.95,USD,Daly City,Rockridge
2185,DALY,WOAK,4.6,USD,Daly City,West Oakland
2186,DALY,EMBR,3.65,USD,Daly City,Embarcadero
2187,DALY,MONT,3.65,USD,Daly City,Montgomery Street
2188,DALY,POWL,3.65,USD,Daly City,Powell Street
2189,DALY,CIVC,3.65,USD,Daly City,Civic Center
2190,DALY,16TH,3.4,USD,Daly City,16th Street Mission
2191,DALY,24TH,3.4,USD,Daly City,24th Street Mission
2192,DALY,GLEN,3.4,USD,Daly City,Glen Park
2193,DALY,BALB,3.4,USD,Daly City,Balboa Park
2194,DALY,DALY,6.4,USD,Daly City,Daly City
2195,DALY,OAKL,11.95,USD,Daly City,Oakland City Center/12th St
2196,DALY,WARM,7.85,USD,Daly City,Warm Springs/South Fremont
2197,DALY,MLPT,8.65,USD,Daly City,Milpitas
2198,DALY,BERY,8.95,USD,Daly City,Berryessa/North San Jose
2199,DALY,PCTR,8,USD,Daly City,Pittsburg Center
2200,DALY,ANTC,8.7,USD,Daly City,Antioch
2201,OAKL,SSAN,12.1,USD,Oakland City Center/12th St,South San Francisco
2202,OAKL,SBRN,12.4,USD,Oakland City Center/12th St,San Bruno
2203,OAKL,SFIA,17.6,USD,Oakland City Center/12th St,San Francisco International Airport
2204,OAKL,MLBR,12.8,USD,Oakland City Center/12th St,Millbrae
2205,OAKL,WDUB,10.95,USD,Oakland City Center/12th St,West Dublin/Pleasanton
2206,OAKL,RICH,10.5,USD,Oakland City Center/12th St,Richmond
2207,OAKL,DELN,10.3,USD,Oakland City Center/12th St,Del Norte
2208,OAKL,PLZA,10.1,USD,Oakland City Center/12th St,El Cerrito Plaza
2209,OAKL,NBRK,9.75,USD,Oakland City Center/12th St,North Berkeley
2210,OAKL,DBRK,9.6,USD,Oakland City Center/12th St,Downtown Berkeley
2211,OAKL,ASHB,9.45,USD,Oakland City Center/12th St,Ashby
2212,OAKL,MCAR,9.2,USD,Oakland City Center/12th St,MacArthur
2213,OAKL,19TH,8.85,USD,Oakland City Center/12th St,19th Street Oakland
2214,OAKL,12TH,8.85,USD,Oakland City Center/12th St,12th Street Oakland
2215,OAKL,LAKE,8.85,USD,Oakland City Center/12th St,Lake Merritt
2216,OAKL,FTVL,8.85,USD,Oakland City Center/12th St,Fruitvale
2217,OAKL,COLS,6.7,USD,Oakland City Center/12th St,Coliseum
2218,OAKL,SANL,8.85,USD,Oakland City Center/12th St,San Leandro
2219,OAKL,BAYF,8.85,USD,Oakland City Center/12th St,Bay Fair
2220,OAKL,HAYW,9.55,USD,Oakland City Center/12th St,Hayward
2221,OAKL,SHAY,10.05,USD,Oakland City Center/12th St,South Hayward
2222,OAKL,UCTY,10.75,USD,Oakland City Center/12th St,Union City
2223,OAKL,FRMT,11.15,USD,Oakland City Center/12th St,Fremont
2224,OAKL,CAST,9.55,USD,Oakland City Center/12th St,Castro Valley
2225,OAKL,DUBL,11.1,USD,Oakland City Center/12th St,Dublin/Pleasanton
2226,OAKL,PITT,12.4,USD,Oakland City Center/12th St,Pittsburg/Bay Point
2227,OAKL,NCON,11.85,USD,Oakland City Center/12th St,North Concord/Martinez
2228,OAKL,COLM,11.9,USD,Oakland City Center/12th St,Colma
2229,OAKL,CONC,11.6,USD,Oakland City Center/12th St,Concord
2230,OAKL,PHIL,11.15,USD,Oakland City Center/12th St,Pleasant Hill
2231,OAKL,WCRK,11,USD,Oakland City Center/12th St,Walnut Creek
2232,OAKL,LAFY,10.6,USD,Oakland City Center/12th St,Lafayette
2233,OAKL,ORIN,10.15,USD,Oakland City Center/12th St,Orinda
2234,OAKL,ROCK,9.25,USD,Oakland City Center/12th St,Rockridge
2235,OAKL,WOAK,9.15,USD,Oakland City Center/12th St,West Oakland
2236,OAKL,EMBR,11.4,USD,Oakland City Center/12th St,Embarcadero
2237,OAKL,MONT,11.4,USD,Oakland City Center/12th St,Montgomery Street
2238,OAKL,POWL,11.4,USD,Oakland City Center/12th St,Powell Street
2239,OAKL,CIVC,11.4,USD,Oakland City Center/12th St,Civic Center
2240,OAKL,16TH,11.5,USD,Oakland City Center/12th St,16th Street Mission
2241,OAKL,24TH,11.55,USD,Oakland City Center/12th St,24th Street Mission
2242,OAKL,GLEN,11.7,USD,Oakland City Center/12th St,Glen Park
2243,OAKL,BALB,11.8,USD,Oakland City Center/12th St,Balboa Park
2244,OAKL,DALY,11.95,USD,Oakland City Center/12th St,Daly City
2245,OAKL,OAKL,6.4,USD,Oakland City Center/12th St,Oakland City Center/12th St
2246,OAKL,WARM,11.6,USD,Oakland City Center/12th St,Warm Springs/South Fremont
2247,OAKL,MLPT,12.4,USD,Oakland City Center/12th St,Milpitas
2248,OAKL,BERY,12.7,USD,Oakland City Center/12th St,Berryessa/North San Jose
2249,OAKL,PCTR,12.6,USD,Oakland City Center/12th St,Pittsburg Center
2250,OAKL,ANTC,13.3,USD,Oakland City Center/12th St,Antioch
2251,WARM,SSAN,8.05,USD,Warm Springs/South Fremont,South San Francisco
2252,WARM,SBRN,8.35,USD,Warm Springs/South Fremont,San Bruno
2253,WARM,SFIA,13.5,USD,Warm Springs/South Fremont,San Francisco International Airport
2254,WARM,MLBR,8.7,USD,Warm Springs/South Fremont,Millbrae
2255,WARM,WDUB,5.7,USD,Warm Springs/South Fremont,West Dublin/Pleasanton
2256,WARM,RICH,6.45,USD,Warm Springs/South Fremont,Richmond
2257,WARM,DELN,6.2,USD,Warm Springs/South Fremont,Del Norte
2258,WARM,PLZA,6,USD,Warm Springs/South Fremont,El Cerrito Plaza
2259,WARM,NBRK,5.8,USD,Warm Springs/South Fremont,North Berkeley
2260,WARM,DBRK,5.75,USD,Warm Springs/South Fremont,Downtown Berkeley
2261,WARM,ASHB,5.65,USD,Warm Springs/South Fremont,Ashby
2262,WARM,MCAR,5.5,USD,Warm Springs/South Fremont,MacArthur
2263,WARM,19TH,5.4,USD,Warm Springs/South Fremont,19th Street Oakland
2264,WARM,12TH,5.4,USD,Warm Springs/South Fremont,12th Street Oakland
2265,WARM,LAKE,5.4,USD,Warm Springs/South Fremont,Lake Merritt
2266,WARM,FTVL,5.15,USD,Warm Springs/South Fremont,Fruitvale
2267,WARM,COLS,4.9,USD,Warm Springs/South Fremont,Coliseum
2268,WARM,SANL,4.6,USD,Warm Springs/South Fremont,San Leandro
2269,WARM,BAYF,4.3,USD,Warm Springs/South Fremont,Bay Fair
2270,WARM,HAYW,4,USD,Warm Springs/South Fremont,Hayward
2271,WARM,SHAY,2.15,USD,Warm Springs/South Fremont,South Hayward
2272,WARM,UCTY,2.15,USD,Warm Springs/South Fremont,Union City
2273,WARM,FRMT,2.15,USD,Warm Springs/South Fremont,Fremont
2274,WARM,CAST,4.65,USD,Warm Springs/South Fremont,Castro Valley
2275,WARM,DUBL,5.85,USD,Warm Springs/South Fremont,Dublin/Pleasanton
2276,WARM,PITT,8.35,USD,Warm Springs/South Fremont,Pittsburg/Bay Point
2277,WARM,NCON,7.75,USD,Warm Springs/South Fremont,North Concord/Martinez
2278,WARM,COLM,7.85,USD,Warm Springs/South Fremont,Colma
2279,WARM,CONC,7.55,USD,Warm Springs/South Fremont,Concord
2280,WARM,PHIL,7.1,USD,Warm Springs/South Fremont,Pleasant Hill
2281,WARM,WCRK,6.9,USD,Warm Springs/South Fremont,Walnut Creek
2282,WARM,LAFY,6.5,USD,Warm Springs/South Fremont,Lafayette
2283,WARM,ORIN,6.1,USD,Warm Springs/South Fremont,Orinda
2284,WARM,ROCK,5.5,USD,Warm Springs/South Fremont,Rockridge
2285,WARM,WOAK,5.5,USD,Warm Springs/South Fremont,West Oakland
2286,WARM,EMBR,7.35,USD,Warm Springs/South Fremont,Embarcadero
2287,WARM,MONT,7.35,USD,Warm Springs/South Fremont,Montgomery Street
2288,WARM,POWL,7.35,USD,Warm Springs/South Fremont,Powell Street
2289,WARM,CIVC,7.35,USD,Warm Springs/South Fremont,Civic Center
2290,WARM,16TH,7.4,USD,Warm Springs/South Fremont,16th Street Mission
2291,WARM,24TH,7.5,USD,Warm Springs/South Fremont,24th Street Mission
2292,WARM,GLEN,7.65,USD,Warm Springs/South Fremont,Glen Park
2293,WARM,BALB,7.7,USD,Warm Springs/South Fremont,Balboa Park
2294,WARM,DALY,7.85,USD,Warm Springs/South Fremont,Daly City
2295,WARM,OAKL,11.6,USD,Warm Springs/South Fremont,Oakland City Center/12th St
2296,WARM,WARM,6.4,USD,Warm Springs/South Fremont,Warm Springs/South Fremont
2297,WARM,MLPT,2.65,USD,Warm Springs/South Fremont,Milpitas
2298,WARM,BERY,3.1,USD,Warm Springs/South Fremont,Berryessa/North San Jose
2299,WARM,PCTR,8.5,USD,Warm Springs/South Fremont,Pittsburg Center
2300,WARM,ANTC,9.2,USD,Warm Springs/South Fremont,Antioch
2301,MLPT,SSAN,8.85,USD,Milpitas,South San Francisco
2302,MLPT,SBRN,9.15,USD,Milpitas,San Bruno
2303,MLPT,SFIA,14.3,USD,Milpitas,San Francisco International Airport
2304,MLPT,MLBR,9.5,USD,Milpitas,Millbrae
2305,MLPT,WDUB,6.5,USD,Milpitas,West Dublin/Pleasanton
2306,MLPT,RICH,7.25,USD,Milpitas,Richmond
2307,MLPT,DELN,7,USD,Milpitas,Del Norte
2308,MLPT,PLZA,6.8,USD,Milpitas,El Cerrito Plaza
2309,MLPT,NBRK,6.6,USD,Milpitas,North Berkeley
2310,MLPT,DBRK,6.55,USD,Milpitas,Downtown Berkeley
2311,MLPT,ASHB,6.45,USD,Milpitas,Ashby
2312,MLPT,MCAR,6.3,USD,Milpitas,MacArthur
2313,MLPT,19TH,6.2,USD,Milpitas,19th Street Oakland
2314,MLPT,12TH,6.2,USD,Milpitas,12th Street Oakland
2315,MLPT,LAKE,6.2,USD,Milpitas,Lake Merritt
2316,MLPT,FTVL,5.95,USD,Milpitas,Fruitvale
2317,MLPT,COLS,5.7,USD,Milpitas,Coliseum
2318,MLPT,SANL,5.4,USD,Milpitas,San Leandro
2319,MLPT,BAYF,5.15,USD,Milpitas,Bay Fair
2320,MLPT,HAYW,4.8,USD,Milpitas,Hayward
2321,MLPT,SHAY,4.5,USD,Milpitas,South Hayward
2322,MLPT,UCTY,3.95,USD,Milpitas,Union City
2323,MLPT,FRMT,3.4,USD,Milpitas,Fremont
2324,MLPT,CAST,5.45,USD,Milpitas,Castro Valley
2325,MLPT,DUBL,6.65,USD,Milpitas,Dublin/Pleasanton
2326,MLPT,PITT,9.15,USD,Milpitas,Pittsburg/Bay Point
2327,MLPT,NCON,8.55,USD,Milpitas,North Concord/Martinez
2328,MLPT,COLM,8.65,USD,Milpitas,Colma
2329,MLPT,CONC,8.35,USD,Milpitas,Concord
2330,MLPT,PHIL,7.9,USD,Milpitas,Pleasant Hill
2331,MLPT,WCRK,7.7,USD,Milpitas,Walnut Creek
2332,MLPT,LAFY,7.3,USD,Milpitas,Lafayette
2333,MLPT,ORIN,6.9,USD,Milpitas,Orinda
2334,MLPT,ROCK,6.3,USD,Milpitas,Rockridge
2335,MLPT,WOAK,6.35,USD,Milpitas,West Oakland
2336,MLPT,EMBR,8.15,USD,Milpitas,Embarcadero
2337,MLPT,MONT,8.15,USD,Milpitas,Montgomery Street
2338,MLPT,POWL,8.15,USD,Milpitas,Powell Street
2339,MLPT,CIVC,8.15,USD,Milpitas,Civic Center
2340,MLPT,16TH,8.2,USD,Milpitas,16th Street Mission
2341,MLPT,24TH,8.3,USD,Milpitas,24th Street Mission
2342,MLPT,GLEN,8.45,USD,Milpitas,Glen Park
2343,MLPT,BALB,8.5,USD,Milpitas,Balboa Park
2344,MLPT,DALY,8.65,USD,Milpitas,Daly City
2345,MLPT,OAKL,12.4,USD,Milpitas,Oakland City Center/12th St
2346,MLPT,WARM,2.65,USD,Milpitas,Warm Springs/South Fremont
2347,MLPT,MLPT,6.4,USD,Milpitas,Milpitas
2348,MLPT,BERY,2.15,USD,Milpitas,Berryessa/North San Jose
2349,MLPT,PCTR,9.3,USD,Milpitas,Pittsburg Center
2350,MLPT,ANTC,10,USD,Milpitas,Antioch
2351,BERY,SSAN,9.1,USD,Berryessa/North San Jose,South San Francisco
2352,BERY,SBRN,9.4,USD,Berryessa/North San Jose,San Bruno
2353,BERY,SFIA,14.6,USD,Berryessa/North San Jose,San Francisco International Airport
2354,BERY,MLBR,9.8,USD,Berryessa/North San Jose,Millbrae
2355,BERY,WDUB,6.75,USD,Berryessa/North San Jose,West Dublin/Pleasanton
2356,BERY,RICH,7.5,USD,Berryessa/North San Jose,Richmond
2357,BERY,DELN,7.3,USD,Berryessa/North San Jose,Del Norte
2358,BERY,PLZA,7.1,USD,Berryessa/North San Jose,El Cerrito Plaza
2359,BERY,NBRK,6.9,USD,Berryessa/North San Jose,North Berkeley
2360,BERY,DBRK,6.85,USD,Berryessa/North San Jose,Downtown Berkeley
2361,BERY,ASHB,6.75,USD,Berryessa/North San Jose,Ashby
2362,BERY,MCAR,6.6,USD,Berryessa/North San Jose,MacArthur
2363,BERY,19TH,6.5,USD,Berryessa/North San Jose,19th Street Oakland
2364,BERY,12TH,6.5,USD,Berryessa/North San Jose,12th Street Oakland
2365,BERY,LAKE,6.5,USD,Berryessa/North San Jose,Lake Merritt
2366,BERY,FTVL,6.2,USD,Berryessa/North San Jose,Fruitvale
2367,BERY,COLS,6,USD,Berryessa/North San Jose,Coliseum
2368,BERY,SANL,5.65,USD,Berryessa/North San Jose,San Leandro
2369,BERY,BAYF,5.4,USD,Berryessa/North San Jose,Bay Fair
2370,BERY,HAYW,5.1,USD,Berryessa/North San Jose,Hayward
2371,BERY,SHAY,4.75,USD,Berryessa/North San Jose,South Hayward
2372,BERY,UCTY,4.2,USD,Berryessa/North San Jose,Union City
2373,BERY,FRMT,3.85,USD,Berryessa/North San Jose,Fremont
2374,BERY,CAST,5.7,USD,Berryessa/North San Jose,Castro Valley
2375,BERY,DUBL,6.95,USD,Berryessa/North San Jose,Dublin/Pleasanton
2376,BERY,PITT,9.4,USD,Berryessa/North San Jose,Pittsburg/Bay Point
2377,BERY,NCON,8.85,USD,Berryessa/North San Jose,North Concord/Martinez
2378,BERY,COLM,8.9,USD,Berryessa/North San Jose,Colma
2379,BERY,CONC,8.6,USD,Berryessa/North San Jose,Concord
2380,BERY,PHIL,8.15,USD,Berryessa/North San Jose,Pleasant Hill
2381,BERY,WCRK,8,USD,Berryessa/North San Jose,Walnut Creek
2382,BERY,LAFY,7.6,USD,Berryessa/North San Jose,Lafayette
2383,BERY,ORIN,7.15,USD,Berryessa/North San Jose,Orinda
2384,BERY,ROCK,6.6,USD,Berryessa/North San Jose,Rockridge
2385,BERY,WOAK,6.6,USD,Berryessa/North San Jose,West Oakland
2386,BERY,EMBR,8.4,USD,Berryessa/North San Jose,Embarcadero
2387,BERY,MONT,8.4,USD,Berryessa/North San Jose,Montgomery Street
2388,BERY,POWL,8.4,USD,Berryessa/North San Jose,Powell Street
2389,BERY,CIVC,8.4,USD,Berryessa/North San Jose,Civic Center
2390,BERY,16TH,8.5,USD,Berryessa/North San Jose,16th Street Mission
2391,BERY,24TH,8.55,USD,Berryessa/North San Jose,24th Street Mission
2392,BERY,GLEN,8.75,USD,Berryessa/North San Jose,Glen Park
2393,BERY,BALB,8.8,USD,Berryessa/North San Jose,Balboa Park
2394,BERY,DALY,8.95,USD,Berryessa/North San Jose,Daly City
2395,BERY,OAKL,12.7,USD,Berryessa/North San Jose,Oakland City Center/12th St
2396,BERY,WARM,3.1,USD,Berryessa/North San Jose,Warm Springs/South Fremont
2397,BERY,MLPT,2.15,USD,Berryessa/North San Jose,Milpitas
2398,BERY,BERY,6.4,USD,Berryessa/North San Jose,Berryessa/North San Jose
2399,BERY,PCTR,9.6,USD,Berryessa/North San Jose,Pittsburg Center
2400,BERY,ANTC,10.3,USD,Berryessa/North San Jose,Antioch
2401,PCTR,SSAN,8.2,USD,Pittsburg Center,South San Francisco
2402,PCTR,SBRN,8.45,USD,Pittsburg Center,San Bruno
2403,PCTR,SFIA,13.65,USD,Pittsburg Center,San Francisco International Airport
2404,PCTR,MLBR,8.85,USD,Pittsburg Center,Millbrae
2405,PCTR,WDUB,7.8,USD,Pittsburg Center,West Dublin/Pleasanton
2406,PCTR,RICH,6.15,USD,Pittsburg Center,Richmond
2407,PCTR,DELN,5.95,USD,Pittsburg Center,Del Norte
2408,PCTR,PLZA,5.75,USD,Pittsburg Center,El Cerrito Plaza
2409,PCTR,NBRK,5.55,USD,Pittsburg Center,North Berkeley
2410,PCTR,DBRK,5.5,USD,Pittsburg Center,Downtown Berkeley
2411,PCTR,ASHB,5.45,USD,Pittsburg Center,Ashby
2412,PCTR,MCAR,5.45,USD,Pittsburg Center,MacArthur
2413,PCTR,19TH,5.5,USD,Pittsburg Center,19th Street Oakland
2414,PCTR,12TH,5.5,USD,Pittsburg Center,12th Street Oakland
2415,PCTR,LAKE,5.5,USD,Pittsburg Center,Lake Merritt
2416,PCTR,FTVL,5.65,USD,Pittsburg Center,Fruitvale
2417,PCTR,COLS,5.9,USD,Pittsburg Center,Coliseum
2418,PCTR,SANL,6.2,USD,Pittsburg Center,San Leandro
2419,PCTR,BAYF,6.45,USD,Pittsburg Center,Bay Fair
2420,PCTR,HAYW,6.75,USD,Pittsburg Center,Hayward
2421,PCTR,SHAY,7.1,USD,Pittsburg Center,South Hayward
2422,PCTR,UCTY,7.65,USD,Pittsburg Center,Union City
2423,PCTR,FRMT,8.05,USD,Pittsburg Center,Fremont
2424,PCTR,CAST,6.8,USD,Pittsburg Center,Castro Valley
2425,PCTR,DUBL,8,USD,Pittsburg Center,Dublin/Pleasanton
2426,PCTR,PITT,2.15,USD,Pittsburg Center,Pittsburg/Bay Point
2427,PCTR,NCON,2.15,USD,Pittsburg Center,North Concord/Martinez
2428,PCTR,COLM,7.95,USD,Pittsburg Center,Colma
2429,PCTR,CONC,2.15,USD,Pittsburg Center,Concord
2430,PCTR,PHIL,3.7,USD,Pittsburg Center,Pleasant Hill
2431,PCTR,WCRK,3.9,USD,Pittsburg Center,Walnut Creek
2432,PCTR,LAFY,4.3,USD,Pittsburg Center,Lafayette
2433,PCTR,ORIN,4.7,USD,Pittsburg Center,Orinda
2434,PCTR,ROCK,5.3,USD,Pittsburg Center,Rockridge
2435,PCTR,WOAK,5.65,USD,Pittsburg Center,West Oakland
2436,PCTR,EMBR,7.45,USD,Pittsburg Center,Embarcadero
2437,PCTR,MONT,7.45,USD,Pittsburg Center,Montgomery Street
2438,PCTR,POWL,7.45,USD,Pittsburg Center,Powell Street
2439,PCTR,CIVC,7.45,USD,Pittsburg Center,Civic Center
2440,PCTR,16TH,7.55,USD,Pittsburg Center,16th Street Mission
2441,PCTR,24TH,7.6,USD,Pittsburg Center,24th Street Mission
2442,PCTR,GLEN,7.8,USD,Pittsburg Center,Glen Park
2443,PCTR,BALB,7.85,USD,Pittsburg Center,Balboa Park
2444,PCTR,DALY,8,USD,Pittsburg Center,Daly City
2445,PCTR,OAKL,12.6,USD,Pittsburg Center,Oakland City Center/12th St
2446,PCTR,WARM,8.5,USD,Pittsburg Center,Warm Springs/South Fremont
2447,PCTR,MLPT,9.3,USD,Pittsburg Center,Milpitas
2448,PCTR,BERY,9.6,USD,Pittsburg Center,Berryessa/North San Jose
2449,PCTR,PCTR,6.4,USD,Pittsburg Center,Pittsburg Center
2450,PCTR,ANTC,2.15,USD,Pittsburg Center,Antioch
2451,ANTC,SSAN,8.9,USD,Antioch,South San Francisco
2452,ANTC,SBRN,9.15,USD,Antioch,San Bruno
2453,ANTC,SFIA,14.35,USD,Antioch,San Francisco International Airport
2454,ANTC,MLBR,9.55,USD,Antioch,Millbrae
2455,ANTC,WDUB,8.55,USD,Antioch,West Dublin/Pleasanton
2456,ANTC,RICH,6.9,USD,Antioch,Richmond
2457,ANTC,DELN,6.65,USD,Antioch,Del Norte
2458,ANTC,PLZA,6.5,USD,Antioch,El Cerrito Plaza
2459,ANTC,NBRK,6.25,USD,Antioch,North Berkeley
2460,ANTC,DBRK,6.2,USD,Antioch,Downtown Berkeley
2461,ANTC,ASHB,6.15,USD,Antioch,Ashby
2462,ANTC,MCAR,6.15,USD,Antioch,MacArthur
2463,ANTC,19TH,6.2,USD,Antioch,19th Street Oakland
2464,ANTC,12TH,6.2,USD,Antioch,12th Street Oakland
2465,ANTC,LAKE,6.2,USD,Antioch,Lake Merritt
2466,ANTC,FTVL,6.35,USD,Antioch,Fruitvale
2467,ANTC,COLS,6.6,USD,Antioch,Coliseum
2468,ANTC,SANL,6.9,USD,Antioch,San Leandro
2469,ANTC,BAYF,7.15,USD,Antioch,Bay Fair
2470,ANTC,HAYW,7.45,USD,Antioch,Hayward
2471,ANTC,SHAY,7.8,USD,Antioch,South Hayward
2472,ANTC,UCTY,8.35,USD,Antioch,Union City
2473,ANTC,FRMT,8.75,USD,Antioch,Fremont
2474,ANTC,CAST,7.5,USD,Antioch,Castro Valley
2475,ANTC,DUBL,8.7,USD,Antioch,Dublin/Pleasanton
2476,ANTC,PITT,2.15,USD,Antioch,Pittsburg/Bay Point
2477,ANTC,NCON,3.75,USD,Antioch,North Concord/Martinez
2478,ANTC,COLM,8.7,USD,Antioch,Colma
2479,ANTC,CONC,3.95,USD,Antioch,Concord
2480,ANTC,PHIL,4.4,USD,Antioch,Pleasant Hill
2481,ANTC,WCRK,4.6,USD,Antioch,Walnut Creek
2482,ANTC,LAFY,5,USD,Antioch,Lafayette
2483,ANTC,ORIN,5.4,USD,Antioch,Orinda
